234554433
703663300
351831650
175915825
527747476
263873738
131936869
395810608
197905304
98952652
49476326
24738163
74214490
37107245
111321736
55660868
27830434
13915217
41745652
20872826
10436413
31309240
15654620
7827310
3913655
11740966
5870483
17611450
8805725
26417176
13208588
6604294
3302147
9906442
4953221
14859664
7429832
3714916
1857458
928729
2786188
1393094
696547
2089642
1044821
3134464
1567232
783616
391808
195904
97952
48976
24488
12244
6122
3061
9184
4592
2296
1148
574
287
862
431
1294
647
1942
971
2914
1457
4372
2186
1093
3280
1640
820
410
205
616
308
154
77
232
116
58
29
88
44
22
11
34
17
52
26
13
40
20
10
5
16
8
4
2
1
